language,rank,headword,english_definition,english_translation,lemma,frequency,frequency_unit,pos,pronunciation,romanization,source,source_id,source_quality,milestone,word_unit,source_rank,annotation_source,translation_lemma,translation_method,translation_quality,translation_source,definition_lemma,definition_method,definition_source
ko,793,얻,"to obtain (to get hold of; to gain possession of, to procure; to acquire, in any way); to borrow; to win (someone's heart), to receive (criticism, praise, reputation); to get sick","to obtain (to get hold of; to gain possession of, to procure; to acquire, in any way); to borrow; to win (someone's heart), to receive (criticism, praise, reputation); to get sick",,6150,count,NP | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme | predicate_stem,1039,https://github.com/jinseo0904/korean_frequency,얻다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,얻다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,794,깊,to be deep,to be deep,,6134,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1040,https://github.com/jinseo0904/korean_frequency,깊다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,깊다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,795,구멍,"hole, aperture, opening; defect, loophole, blind point; loss, deficit","hole, aperture, opening; defect, loophole, blind point; loss, deficit",,6124,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1041,https://github.com/jinseo0904/korean_frequency,구멍,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,구멍,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,796,일반,general; common; the general public; someone who is not LGBT; a cisheterosexual person,general; common; the general public; someone who is not LGBT; a cisheterosexual person,,6106,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1044,https://github.com/jinseo0904/korean_frequency,일반,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,일반,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,797,치과,dentistry; a dentist's office; a dental clinic,dentistry; a dentist's office; a dental clinic,,6101,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1045,https://github.com/jinseo0904/korean_frequency,치과,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,치과,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,798,형아,older brother of a boy; older sister of a girl,older brother of a boy; older sister of a girl,,6094,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1046,https://github.com/jinseo0904/korean_frequency,형아,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,형아,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,799,달콤하,to be sweet; to be sugary; to be sweet; to be enjoyable,to be sweet; to be sugary; to be sweet; to be enjoyable,,6089,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1047,https://github.com/jinseo0904/korean_frequency,달콤하다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,달콤하다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,800,점점,"gradually, bit by bit","gradually, bit by bit",,6081,count,MAG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1048,https://github.com/jinseo0904/korean_frequency,점점,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,점점,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,801,법,law; dharma; grammatical mood,law; dharma; grammatical mood,,6060,count,NNB | NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1526,https://github.com/jinseo0904/korean_frequency,법,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,법,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,802,아름답,beautiful,beautiful,,6056,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1049,https://github.com/jinseo0904/korean_frequency,아름답다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,아름답다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,803,끊,"to cut, to sever; to cut off, to break off, to shut off, to turn off, to intercept; to pause, to stop, to hang up; to punctuate","to cut, to sever; to cut off, to break off, to shut off, to turn off, to intercept; to pause, to stop, to hang up; to punctuate",,6055,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1050,https://github.com/jinseo0904/korean_frequency,끊다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,끊다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,804,경험,experience,experience,,6050,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1051,https://github.com/jinseo0904/korean_frequency,경험,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,경험,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,805,섞,to mix,to mix,,6045,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1052,https://github.com/jinseo0904/korean_frequency,섞다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,섞다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,806,즐겁,"to be pleasant, to be enjoyable","to be pleasant, to be enjoyable",,6030,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1055,https://github.com/jinseo0904/korean_frequency,즐겁다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,즐겁다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,807,깨,"to regain consciousness; to wake up, to awake (from sleep, etc.); to wear off, to clear (of alcohol, etc.); to be enlightened (of a person); to be enlightened; to be progressive (of a society)","to regain consciousness; to wake up, to awake (from sleep, etc.); to wear off, to clear (of alcohol, etc.); to be enlightened (of a person); to be enlightened; to be progressive (of a society)",,6019,count,NNG | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme | predicate_stem,1150,https://github.com/jinseo0904/korean_frequency,깨다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,깨다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,808,고생하,"to have a hard time, to go through hardship","to have a hard time, to go through hardship",,6002,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1056,https://github.com/jinseo0904/korean_frequency,고생하다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,고생하다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,809,전부,"everything, all","everything, all",,6002,count,MAG | NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1293,https://github.com/jinseo0904/korean_frequency,전부,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,전부,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,810,야채,vegetable; alternative form of 야차(夜叉) (yacha),vegetable; alternative form of 야차(夜叉) (yacha),,5998,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1057,https://github.com/jinseo0904/korean_frequency,야채,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,야채,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,811,세우,"causative of 서다 (seoda, “to stand”):; to cause to stand, to cause to become erect; to prop up, to set up; to set up; to establish (e.g. a plan, an institution, a record); to restore (e.g. of law, custom)","causative of 서다 (seoda, “to stand”):; to cause to stand, to cause to become erect; to prop up, to set up; to set up; to establish (e.g. a plan, an institution, a record); to restore (e.g. of law, custom)",,5990,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1058,https://github.com/jinseo0904/korean_frequency,세우다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,세우다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,812,온라인,being online,being online,,5989,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1059,https://github.com/jinseo0904/korean_frequency,온라인,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,온라인,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,813,던지,"to throw, to hurl","to throw, to hurl",,5985,count,MAG | NNG | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme | predicate_stem,1074,https://github.com/jinseo0904/korean_frequency,던지다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,던지다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,814,친하,"to be close (intimate), familiar","to be close (intimate), familiar",,5963,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1060,https://github.com/jinseo0904/korean_frequency,친하다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,친하다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,815,아쉽,"sad, sorry; to miss; to feel absence; to be left longing for more; to not get one's fill","sad, sorry; to miss; to feel absence; to be left longing for more; to not get one's fill",,5938,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1063,https://github.com/jinseo0904/korean_frequency,아쉽다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,아쉽다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,816,침대,bed (furniture),bed (furniture),,5937,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1064,https://github.com/jinseo0904/korean_frequency,침대,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,침대,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,817,주차,parking,parking,,5928,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1065,https://github.com/jinseo0904/korean_frequency,주차,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,주차,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,818,특별하,to be special or exceptional,to be special or exceptional,,5922,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1066,https://github.com/jinseo0904/korean_frequency,특별하다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,특별하다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,819,가슴,"chest, breast; breasts, bust, bosom; boobs, tits; heart, mind, core","chest, breast; breasts, bust, bosom; boobs, tits; heart, mind, core",,5909,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1067,https://github.com/jinseo0904/korean_frequency,가슴,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,가슴,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,820,당장,At once; immediately thereafter; right now; The exact location; emblem of a political party; The funeral ceremony held by a political party,At once; immediately thereafter; right now; The exact location; emblem of a political party; The funeral ceremony held by a political party,,5908,count,MAG | NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1068,https://github.com/jinseo0904/korean_frequency,당장,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,당장,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,821,부럽,enviable,enviable,,5892,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1071,https://github.com/jinseo0904/korean_frequency,부럽다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,부럽다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,822,이르,"to arrive at a place or time; to say, tell; to call; to name; to be early","to arrive at a place or time; to say, tell; to call; to name; to be early",,5888,count,VA | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1214,https://github.com/jinseo0904/korean_frequency,이르다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,이르다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,823,세대,"age, generation, era; household","age, generation, era; household",,5880,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1073,https://github.com/jinseo0904/korean_frequency,세대,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,세대,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,824,박,to drive; to ram; to hammer; to hit; to bump; to crash; to attach or insert; to put into or in the middle,to drive; to ram; to hammer; to hit; to bump; to crash; to attach or insert; to put into or in the middle,,5863,count,NNB | NNG | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme | predicate_stem,1831,https://github.com/jinseo0904/korean_frequency,박다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,박다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,825,놀이터,playground,playground,,5847,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1077,https://github.com/jinseo0904/korean_frequency,놀이터,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,놀이터,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,826,계획,a plan,a plan,,5846,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1079,https://github.com/jinseo0904/korean_frequency,계획,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,계획,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,827,땅,"earth, land (as opposed to the sea or ocean); ground, soil; territory","earth, land (as opposed to the sea or ocean); ground, soil; territory",,5846,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1078,https://github.com/jinseo0904/korean_frequency,땅,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,땅,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,828,틀리,"to become turned, twisted; to become wrong; to be different","to become turned, twisted; to become wrong; to be different",,5839,count,VA | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1292,https://github.com/jinseo0904/korean_frequency,틀리다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,틀리다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,829,막히,to become blocked or closed; to be obstructed or clogged,to become blocked or closed; to be obstructed or clogged,,5835,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1081,https://github.com/jinseo0904/korean_frequency,막히다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,막히다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,830,아깝,to be a pity; to be a waste,to be a pity; to be a waste,,5833,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1082,https://github.com/jinseo0904/korean_frequency,아깝다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,아깝다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,831,선배,a senior or elder in an organization; an upperclassman,a senior or elder in an organization; an upperclassman,,5795,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1088,https://github.com/jinseo0904/korean_frequency,선배,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,선배,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,832,아끼,to cherish; to save or conserve something,to cherish; to save or conserve something,,5785,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1089,https://github.com/jinseo0904/korean_frequency,아끼다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,아끼다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,833,작년,last year; the year before,last year; the year before,,5780,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1090,https://github.com/jinseo0904/korean_frequency,작년,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,작년,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,834,배고프,to be hungry,to be hungry,,5779,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1091,https://github.com/jinseo0904/korean_frequency,배고프다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,배고프다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,835,마지막,the end; the last thing,the end; the last thing,,5760,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1093,https://github.com/jinseo0904/korean_frequency,마지막,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,마지막,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,836,아저씨,"middle-aged elder male; uncle; mister, gentleman; sister's husband","middle-aged elder male; uncle; mister, gentleman; sister's husband",,5748,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1094,https://github.com/jinseo0904/korean_frequency,아저씨,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,아저씨,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,837,수박,watermelon,watermelon,,5738,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1096,https://github.com/jinseo0904/korean_frequency,수박,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,수박,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,838,만두,"mandu, a form of dumpling in Korean cuisine; mantou (Chinese steamed bun)","mandu, a form of dumpling in Korean cuisine; mantou (Chinese steamed bun)",,5727,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1097,https://github.com/jinseo0904/korean_frequency,만두,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,만두,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,839,위험하,dangerous,dangerous,,5721,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1098,https://github.com/jinseo0904/korean_frequency,위험하다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,위험하다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,840,프로그램,program (software application); program (performance of a show or other broadcast on radio or television); teaching plan,program (software application); program (performance of a show or other broadcast on radio or television); teaching plan,,5717,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1099,https://github.com/jinseo0904/korean_frequency,프로그램,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,프로그램,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,841,피하,to evade; under the skin; subcutaneous,to evade; under the skin; subcutaneous,,5717,count,NNG | VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme | predicate_stem,1109,https://github.com/jinseo0904/korean_frequency,피하다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,피하다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,842,짜장면,alternative form of 자장면 (jajangmyeon),alternative form of 자장면 (jajangmyeon),,5712,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1100,https://github.com/jinseo0904/korean_frequency,짜장면,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,짜장면,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,843,무겁,to be heavy,to be heavy,,5710,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1101,https://github.com/jinseo0904/korean_frequency,무겁다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,무겁다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,844,하얗,"white, pure white, pale; in swarms, in crowds, in flocks; all night","white, pure white, pale; in swarms, in crowds, in flocks; all night",,5708,count,VA,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1102,https://github.com/jinseo0904/korean_frequency,하얗다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,하얗다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,845,닭,"chicken; specifically the domestic chicken, Gallus gallus, sometimes Gallus gallus domesticus","chicken; specifically the domestic chicken, Gallus gallus, sometimes Gallus gallus domesticus",,5706,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1103,https://github.com/jinseo0904/korean_frequency,닭,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,닭,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,846,색,"colour (UK), color (US); Overt and excessive sexual interest or desire; Worldly possessions","colour (UK), color (US); Overt and excessive sexual interest or desire; Worldly possessions",,5698,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1106,https://github.com/jinseo0904/korean_frequency,색,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,색,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,847,재료,"ingredients, materials","ingredients, materials",,5692,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1108,https://github.com/jinseo0904/korean_frequency,재료,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,재료,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,848,지나가,"to pass, to go past","to pass, to go past",,5685,count,VV,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,predicate_stem,1110,https://github.com/jinseo0904/korean_frequency,지나가다,wiktionary_dictionary_stem,dictionary_gloss,https://kaikki.org/dictionary/Korean/,지나가다,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
ko,849,생선,"fish (as food); abbreviation of 생일선물 (saeng'ilseonmul, “birthday present, birthday gift”)","fish (as food); abbreviation of 생일선물 (saeng'ilseonmul, “birthday present, birthday gift”)",,5682,count,NNG,,,https://github.com/jinseo0904/korean_frequency/blob/main/final_word_frequency/all_speakers_frequency_counts_final.csv,kofren_all_speakers,measured_spoken,1000,lexical_morpheme,1111,https://github.com/jinseo0904/korean_frequency,생선,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Korean/,생선,source_dictionary_gloss,https://kaikki.org/dictionary/Korean/
