language,rank,headword,english_definition,english_translation,lemma,frequency,frequency_unit,pos,pronunciation,romanization,source,source_id,source_quality,milestone,word_unit,source_rank,annotation_source,translation_lemma,translation_method,translation_quality,translation_source,definition_lemma,definition_method,definition_source
en,912,birthday,an anniversary of the day on which a person was born (or the celebration of it); the date on which a person was born,birthday,,77,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,997,https://ucrel.lancs.ac.uk/bncfreq/,birthday,identity,identity,,birthday,wordnet_definition,https://wordnet.princeton.edu/
en,913,easier,posing no difficulty; requiring little effort; not hurried or forced; free from worry or anxiety,easier,,77,per_million_rounded,Adj | Adv,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1137,https://ucrel.lancs.ac.uk/bncfreq/,easier,identity,identity,,easy,wordnet_definition,https://wordnet.princeton.edu/
en,914,industry,the people or companies engaged in a particular kind of commercial enterprise; the organized action of making of goods and services for sale; persevering determination to perform a task,industry,,77,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,991,https://ucrel.lancs.ac.uk/bncfreq/,industry,identity,identity,,industry,wordnet_definition,https://wordnet.princeton.edu/
en,915,needed,"require as useful, just, or proper; have need of; have or feel a need for",needed,,77,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,995,https://ucrel.lancs.ac.uk/bncfreq/,needed,identity,identity,,need,wordnet_definition,https://wordnet.princeton.edu/
en,916,odd,not divisible by two; not easily explained; an indefinite quantity more than that specified,odd,,77,per_million_rounded,Adj,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,996,https://ucrel.lancs.ac.uk/bncfreq/,odd,identity,identity,,odd,wordnet_definition,https://wordnet.princeton.edu/
en,917,strong,having strength or power greater than average or expected; not faint or feeble; having or wielding force or authority,strong,,77,per_million_rounded,Adj,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,994,https://ucrel.lancs.ac.uk/bncfreq/,strong,identity,identity,,strong,wordnet_definition,https://wordnet.princeton.edu/
en,918,suggest,"make a proposal, declare a plan for something; drop a hint; intimate by a hint; imply as a possibility",suggest,,77,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,992,https://ucrel.lancs.ac.uk/bncfreq/,suggest,identity,identity,,suggest,wordnet_definition,https://wordnet.princeton.edu/
en,919,bigger,large or big relative to something else,bigger,,76,per_million_rounded,Adj,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1005,https://ucrel.lancs.ac.uk/bncfreq/,bigger,identity,identity,,bigger,wordnet_definition,https://wordnet.princeton.edu/
en,920,draw,cause to move by pulling; get or derive; make a mark or lines on a surface,draw,,76,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1003,https://ucrel.lancs.ac.uk/bncfreq/,draw,identity,identity,,draw,wordnet_definition,https://wordnet.princeton.edu/
en,921,example,an item of information that is typical of a class or group; a representative form or pattern; something to be imitated,example,,76,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1007,https://ucrel.lancs.ac.uk/bncfreq/,example,identity,identity,,example,wordnet_definition,https://wordnet.princeton.edu/
en,922,lives,a characteristic state or mode of living; the experience of being alive; the course of human events and activities; the course of existence of an individual; the actions and events that occur in living; inhabit or live in; be an inhabitant of,lives,,76,per_million_rounded,NoC | Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1628,https://ucrel.lancs.ac.uk/bncfreq/,lives,identity,identity,,life,wordnet_definition,https://wordnet.princeton.edu/
en,923,music,an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner; any agreeable (pleasing and harmonious) sounds; musical activity (singing or whistling etc.),music,,76,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,999,https://ucrel.lancs.ac.uk/bncfreq/,music,identity,identity,,music,wordnet_definition,https://wordnet.princeton.edu/
en,924,president,an executive officer of a firm or corporation; the person who holds the office of head of state of the United States government; the chief executive of a republic,president,,76,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,998,https://ucrel.lancs.ac.uk/bncfreq/,president,identity,identity,,president,wordnet_definition,https://wordnet.princeton.edu/
en,925,reading,the cognitive process of understanding a written linguistic message; a particular interpretation or performance; a datum about some physical state that is presented to a user by a meter or similar instrument; interpret something that is written or printed,reading,,76,per_million_rounded,NoC | Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1445,https://ucrel.lancs.ac.uk/bncfreq/,reading,identity,identity,,reading,wordnet_definition,https://wordnet.princeton.edu/
en,926,sat,"be seated; be around, often idly or without specific purpose; take a seat",sat,,76,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1001,https://ucrel.lancs.ac.uk/bncfreq/,sat,identity,identity,,sit,wordnet_definition,https://wordnet.princeton.edu/
en,927,sound,the particular auditory effect produced by a given cause; the subjective sensation of hearing something; mechanical vibrations transmitted by an elastic medium; appear in a certain way,sound,,76,per_million_rounded,NoC | Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1530,https://ucrel.lancs.ac.uk/bncfreq/,sound,identity,identity,,sound,wordnet_definition,https://wordnet.princeton.edu/
en,928,spent,pass time in a specific way; pay out; spend completely,spent,,76,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1006,https://ucrel.lancs.ac.uk/bncfreq/,spent,identity,identity,,spend,wordnet_definition,https://wordnet.princeton.edu/
en,929,terms,status with respect to the relations between people or groups; the amount of money needed to purchase something,terms,,76,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1000,https://ucrel.lancs.ac.uk/bncfreq/,terms,identity,identity,,terms,wordnet_definition,https://wordnet.princeton.edu/
en,930,waiting,stay in one place and anticipate or expect something; wait before acting; look forward to the probable occurrence of,waiting,,76,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1004,https://ucrel.lancs.ac.uk/bncfreq/,waiting,identity,identity,,wait,wordnet_definition,https://wordnet.princeton.edu/
en,931,afford,be able to spare or give up; be the cause or source of; have the financial means to do something or buy something,afford,,75,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1014,https://ucrel.lancs.ac.uk/bncfreq/,afford,identity,identity,,afford,wordnet_definition,https://wordnet.princeton.edu/
en,932,clean,"free from dirt or impurities; or having clean habits; free of restrictions or qualifications; (of sound or color) free from anything that dulls or dims; make clean by removing dirt, filth, or unwanted substances from",clean,,75,per_million_rounded,Adj | Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1482,https://ucrel.lancs.ac.uk/bncfreq/,clean,identity,identity,,clean,wordnet_definition,https://wordnet.princeton.edu/
en,933,kitchen,a room equipped for preparing meals,kitchen,,75,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1015,https://ucrel.lancs.ac.uk/bncfreq/,kitchen,identity,identity,,kitchen,wordnet_definition,https://wordnet.princeton.edu/
en,934,opportunity,a possibility due to a favorable combination of circumstances,opportunity,,75,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1008,https://ucrel.lancs.ac.uk/bncfreq/,opportunity,identity,identity,,opportunity,wordnet_definition,https://wordnet.princeton.edu/
en,935,post,the position where someone (as a guard or sentry) stands or is assigned to stand; military installation at which a body of troops is stationed; a job in an organization,post,,75,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1013,https://ucrel.lancs.ac.uk/bncfreq/,post,identity,identity,,post,wordnet_definition,https://wordnet.princeton.edu/
en,936,proper,marked by suitability or rightness or appropriateness; having all the qualities typical of the thing specified; limited to the thing specified,proper,,75,per_million_rounded,Adj,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1016,https://ucrel.lancs.ac.uk/bncfreq/,proper,identity,identity,,proper,wordnet_definition,https://wordnet.princeton.edu/
en,937,slightly,to a small degree or extent; in a slim or slender manner,slightly,,75,per_million_rounded,Adv,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1010,https://ucrel.lancs.ac.uk/bncfreq/,slightly,identity,identity,,slightly,wordnet_definition,https://wordnet.princeton.edu/
en,938,tend,have a tendency or disposition to do or be something; be inclined; have care of or look after; manage or run,tend,,75,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1012,https://ucrel.lancs.ac.uk/bncfreq/,tend,identity,identity,,tend,wordnet_definition,https://wordnet.princeton.edu/
en,939,university,"the body of faculty and students at a university; establishment where a seat of higher learning is housed, including administrative and living quarters as well as facilities for research and teaching; a large and diverse institution of higher learning created to educate for life and for a profession and to grant degrees",university,,75,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1017,https://ucrel.lancs.ac.uk/bncfreq/,university,identity,identity,,university,wordnet_definition,https://wordnet.princeton.edu/
en,940,wee,(used informally) very small; very early; a short time,wee,,75,per_million_rounded,Adj | NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1223,https://ucrel.lancs.ac.uk/bncfreq/,wee,identity,identity,,wee,wordnet_definition,https://wordnet.princeton.edu/
en,941,companies,an institution created to conduct business; small military unit; usually two or three platoons; the state of being with someone,companies,,74,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1024,https://ucrel.lancs.ac.uk/bncfreq/,companies,identity,identity,,company,wordnet_definition,https://wordnet.princeton.edu/
en,942,reasons,a rational motive for a belief or action; an explanation of the cause of some phenomenon; the capacity for rational thought or inference or discrimination,reasons,,74,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1018,https://ucrel.lancs.ac.uk/bncfreq/,reasons,identity,identity,,reason,wordnet_definition,https://wordnet.princeton.edu/
en,943,result,a phenomenon that follows and is caused by some previous phenomenon; a statement that solves a problem or explains how to solve the problem; something that results,result,,74,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1023,https://ucrel.lancs.ac.uk/bncfreq/,result,identity,identity,,result,wordnet_definition,https://wordnet.princeton.edu/
en,944,walking,use one's feet to advance; advance by steps; accompany or escort; obtain a base on balls,walking,,74,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1021,https://ucrel.lancs.ac.uk/bncfreq/,walking,identity,identity,,walk,wordnet_definition,https://wordnet.princeton.edu/
en,945,apparently,from appearances alone; unmistakably (`plain' is often used informally for `plainly'),apparently,,73,per_million_rounded,Adv,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1034,https://ucrel.lancs.ac.uk/bncfreq/,apparently,identity,identity,,apparently,wordnet_definition,https://wordnet.princeton.edu/
en,946,brilliant,of surpassing excellence; having or marked by unusual and impressive intelligence; characterized by grandeur,brilliant,,73,per_million_rounded,Adj,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1032,https://ucrel.lancs.ac.uk/bncfreq/,brilliant,identity,identity,,brilliant,wordnet_definition,https://wordnet.princeton.edu/
en,947,brother,a male with the same parents as someone else; a male person who is a fellow member (of a fraternity or religion or other group); a close friend who accompanies his buddies in their activities,brother,,73,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1025,https://ucrel.lancs.ac.uk/bncfreq/,brother,identity,identity,,brother,wordnet_definition,https://wordnet.princeton.edu/
en,948,hey,"An exclamation to get attention; A protest or reprimand; An expression of surprise; An informal greeting, similar to hi",hey,,73,per_million_rounded,Int,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1033,https://ucrel.lancs.ac.uk/bncfreq/,hey,identity,identity,,hey,wiktionary_definition,https://kaikki.org/dictionary/English/
en,949,properly,in the right manner; with reason or justice,properly,,73,per_million_rounded,Adv,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1030,https://ucrel.lancs.ac.uk/bncfreq/,properly,identity,identity,,properly,wordnet_definition,https://wordnet.princeton.edu/
en,950,rid,relieve from,rid,,73,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1029,https://ucrel.lancs.ac.uk/bncfreq/,rid,identity,identity,,rid,wordnet_definition,https://wordnet.princeton.edu/
en,951,statement,a message that is stated or declared; a communication (oral or written) setting forth particulars or facts etc; a fact or assertion offered as evidence that something is true; (music) the presentation of a musical theme,statement,,73,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1028,https://ucrel.lancs.ac.uk/bncfreq/,statement,identity,identity,,statement,wordnet_definition,https://wordnet.princeton.edu/
en,952,video,the visible part of a television transmission; a recording of both the visual and audible components (especially one containing a recording of a movie or television program); (computer science) the appearance of text and graphics on a video display,video,,73,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1027,https://ucrel.lancs.ac.uk/bncfreq/,video,identity,identity,,video,wordnet_definition,https://wordnet.princeton.edu/
en,953,account,a record or narrative description of past events; a short account of the news; a formal contractual relationship established to provide for regular banking or brokerage or business services,account,,72,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1040,https://ucrel.lancs.ac.uk/bncfreq/,account,identity,identity,,account,wordnet_definition,https://wordnet.princeton.edu/
en,954,authorities,the organization that is the governing authority of a political unit,authorities,,72,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1042,https://ucrel.lancs.ac.uk/bncfreq/,authorities,identity,identity,,authorities,wordnet_definition,https://wordnet.princeton.edu/
en,955,choice,the person or thing chosen or selected; the act of choosing or selecting; one of a number of things from which only one can be chosen,choice,,72,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1036,https://ucrel.lancs.ac.uk/bncfreq/,choice,identity,identity,,choice,wordnet_definition,https://wordnet.princeton.edu/
en,956,colleagues,an associate that one works with; a person who is member of one's class or profession,colleagues,,72,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1043,https://ucrel.lancs.ac.uk/bncfreq/,colleagues,identity,identity,,colleague,wordnet_definition,https://wordnet.princeton.edu/
en,957,college,the body of faculty and students of a college; an institution of higher education created to educate and grant degrees; often a part of a university; a complex of buildings in which an institution of higher education is housed,college,,72,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1035,https://ucrel.lancs.ac.uk/bncfreq/,college,identity,identity,,college,wordnet_definition,https://wordnet.princeton.edu/
en,958,per,"For each; To each, in each (used in expressing ratios of units); By the, through the (with name of body part in Latin); In accordance with, as per",per,,72,per_million_rounded,Prep,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1045,https://ucrel.lancs.ac.uk/bncfreq/,per,identity,identity,,per,wiktionary_definition,https://kaikki.org/dictionary/English/
en,959,pressure,the force applied to a unit area of surface; measured in pascals (SI unit) or in dynes (cgs unit); a force that compels; the act of pressing; the exertion of pressure,pressure,,72,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1037,https://ucrel.lancs.ac.uk/bncfreq/,pressure,identity,identity,,pressure,wordnet_definition,https://wordnet.princeton.edu/
en,960,seventeen,"The cardinal number occurring after sixteen and before eighteen, represented in Roman numerals as XVII and in Arabic numerals as 17",seventeen,,72,per_million_rounded,Num,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1041,https://ucrel.lancs.ac.uk/bncfreq/,seventeen,identity,identity,,seventeen,wiktionary_definition,https://kaikki.org/dictionary/English/
en,961,son,a male human offspring; the divine word of God; the second person in the Trinity (incarnate in Jesus),son,,72,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1044,https://ucrel.lancs.ac.uk/bncfreq/,son,identity,identity,,son,wordnet_definition,https://wordnet.princeton.edu/
en,962,bar,a room or establishment where alcoholic drinks are served over a counter; a counter where you can obtain food or drink; a rigid piece of metal or wood; usually used as a fastening or obstruction or weapon,bar,,71,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1046,https://ucrel.lancs.ac.uk/bncfreq/,bar,identity,identity,,bar,wordnet_definition,https://wordnet.princeton.edu/
en,963,cases,an occurrence of something; a special set of circumstances; a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy,cases,,71,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1053,https://ucrel.lancs.ac.uk/bncfreq/,cases,identity,identity,,case,wordnet_definition,https://wordnet.princeton.edu/
en,964,central,serving as an essential component; in or near a center or constituting a center; the inner area,central,,71,per_million_rounded,Adj,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1048,https://ucrel.lancs.ac.uk/bncfreq/,central,identity,identity,,central,wordnet_definition,https://wordnet.princeton.edu/
en,965,necessary,absolutely essential; unavoidably determined by prior circumstances,necessary,,71,per_million_rounded,Adj,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1047,https://ucrel.lancs.ac.uk/bncfreq/,necessary,identity,identity,,necessary,wordnet_definition,https://wordnet.princeton.edu/
en,966,none,"Not any of a given number or group; No one, nobody; No person",none,,71,per_million_rounded,Pron,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1050,https://ucrel.lancs.ac.uk/bncfreq/,none,identity,identity,,none,wiktionary_definition,https://kaikki.org/dictionary/English/
en,967,political,involving or characteristic of politics or parties or politicians; of or relating to your views about social relationships involving authority or power; of or relating to the profession of governing,political,,71,per_million_rounded,Adj,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1049,https://ucrel.lancs.ac.uk/bncfreq/,political,identity,identity,,political,wordnet_definition,https://wordnet.princeton.edu/
en,968,prepared,"made ready or fit or suitable beforehand; having made preparations; equipped or prepared with necessary intellectual resources; make ready or suitable or equip in advance for a particular purpose or for some use, event, etc",prepared,,71,per_million_rounded,Adj | Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1472,https://ucrel.lancs.ac.uk/bncfreq/,prepared,identity,identity,,prepared,wordnet_definition,https://wordnet.princeton.edu/
en,969,train,public transport provided by a line of railway cars coupled together and drawn by a locomotive; a sequentially ordered set of things or events or ideas in which each successive member is related to the preceding; a procession (of wagons or mules or camels) traveling together in single file; create by training and teaching,train,,71,per_million_rounded,NoC | Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1285,https://ucrel.lancs.ac.uk/bncfreq/,train,identity,identity,,train,wordnet_definition,https://wordnet.princeton.edu/
en,970,worse,(comparative of `bad') inferior to another in quality or condition or desirability; changed for the worse in health or fitness,worse,,71,per_million_rounded,Adj,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1054,https://ucrel.lancs.ac.uk/bncfreq/,worse,identity,identity,,worse,wordnet_definition,https://wordnet.princeton.edu/
en,971,all right,an expression of agreement normally occurring at the beginning of a sentence; without doubt (used to reinforce an assertion); in a satisfactory or adequate manner,all right,,70,per_million_rounded,Adv,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,multiword_expression,1073,https://ucrel.lancs.ac.uk/bncfreq/,all right,identity,identity,,all right,wordnet_definition,https://wordnet.princeton.edu/
en,972,beautiful,delighting the senses or exciting intellectual or emotional admiration; (of weather) highly enjoyable,beautiful,,70,per_million_rounded,Adj,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1072,https://ucrel.lancs.ac.uk/bncfreq/,beautiful,identity,identity,,beautiful,wordnet_definition,https://wordnet.princeton.edu/
en,973,d',,d',,70,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1061,https://ucrel.lancs.ac.uk/bncfreq/,d',identity,identity,,,,
en,974,depends,be contingent upon (something that is elided); have faith or confidence in,depends,,70,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1055,https://ucrel.lancs.ac.uk/bncfreq/,depends,identity,identity,,depend,wordnet_definition,https://wordnet.princeton.edu/
en,975,environment,the totality of surrounding conditions; the area in which something exists or lives,environment,,70,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1065,https://ucrel.lancs.ac.uk/bncfreq/,environment,identity,identity,,environment,wordnet_definition,https://wordnet.princeton.edu/
en,976,history,the aggregate of past events; a record or narrative description of past events; the discipline that records and interprets past events involving human beings,history,,70,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1070,https://ucrel.lancs.ac.uk/bncfreq/,history,identity,identity,,history,wordnet_definition,https://wordnet.princeton.edu/
en,977,ideas,the content of cognition; the main thing you are thinking about; your intention; what you intend to do; a personal view,ideas,,70,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1071,https://ucrel.lancs.ac.uk/bncfreq/,ideas,identity,identity,,idea,wordnet_definition,https://wordnet.princeton.edu/
en,978,lose,"fail to keep or to maintain; cease to have, either physically or in an abstract sense; fail to win; suffer the loss of a person through death or removal",lose,,70,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1060,https://ucrel.lancs.ac.uk/bncfreq/,lose,identity,identity,,lose,wordnet_definition,https://wordnet.princeton.edu/
en,979,lunch,a midday meal,lunch,,70,per_million_rounded,NoC,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1058,https://ucrel.lancs.ac.uk/bncfreq/,lunch,identity,identity,,lunch,wordnet_definition,https://wordnet.princeton.edu/
en,980,met,come together; get together socially or for a specific purpose; be adjacent or come together,met,,70,per_million_rounded,Verb,,,https://ucrel.lancs.ac.uk/bncfreq/lists/2_2_spokenvwritten.txt,bnc_spoken_wfwse_2_2,measured_spoken,1000,word_form,1062,https://ucrel.lancs.ac.uk/bncfreq/,met,identity,identity,,meet,wordnet_definition,https://wordnet.princeton.edu/
